gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Mouse_Symbol
ENSMUSG00000022206,38117.73994223607,-2.009968085118176,0.6561485722846356,-3.063281960851782,0.002189236774752553,0.017929397617175456,Npr3
ENSMUSG00000031443,635.4140133867719,-4.107989623339172,1.341299795654818,-3.0626930956428464,0.0021935490246225518,0.017943118242542314,F7
ENSMUSG00000039470,763.5906226994493,-0.9911360852245528,0.3236677327243203,-3.062202329784723,0.0021971488411572384,0.017963328912030656,Zdhhc2
ENSMUSG00000028763,69434.97825718588,-1.7901646668769144,0.5847532783664129,-3.0614016767515704,0.002203033335438821,0.018002188169918668,Hspg2
ENSMUSG00000057894,931.6805675298816,0.568102694199462,0.1856382400226382,3.0602676158219504,0.0022113929719157063,0.01806122288664214,Zfp329
ENSMUSG00000074570,350.5357453629036,-2.714573808286148,0.8871061595017196,-3.0600326457105225,0.002213128666336448,0.018066124721094347,Cass4
ENSMUSG00000051652,864.4955470733813,-0.8508067971374172,0.2780990997670013,-3.0593655206012724,0.002218063441740895,0.01809712274774238,Lrrc3
ENSMUSG00000020844,1329.9869562622905,0.9521791518936361,0.31130419728594055,3.0586775256969507,0.0022231631529070492,0.018129434014736625,Nxn
ENSMUSG00000021703,3746.6708595760124,1.2972184467494783,0.4241764719347744,3.0582046213750194,0.002226674749886374,0.018148768069002154,Serinc5
ENSMUSG00000053559,1222.4728308267902,1.2131947400017835,0.3967379485424578,3.057924618652785,0.0022287563323201602,0.018156432794272273,Smagp
ENSMUSG00000067925,3503.167196672234,-1.8478410725280152,0.604550392885901,-3.0565542496914153,0.0022389696050145935,0.018230300110431006,Rtl8a
ENSMUSG00000089942,390.36316990063125,-2.428581770675593,0.7947700771839031,-3.055703580689336,0.002245331142091236,0.018272746020803872,Pira2
ENSMUSG00000048022,248.0903140294888,5.618633750914236,1.8394743466367545,3.054477906249247,0.0022545261983678883,0.0183302787660933,Tmem229a
ENSMUSG00000021263,437.0844443783971,2.684080806780784,0.8787432044356973,3.0544541263387877,0.0022547049368475537,0.0183302787660933,Degs2
ENSMUSG00000025232,11633.874757646348,-1.409609565864861,0.4616020422584226,-3.0537333824786406,0.0022601284745492837,0.01836498673650618,Hexa
ENSMUSG00000060429,5857.790204933283,-1.6325538704552118,0.5347803816380708,-3.052755722740953,0.002267504386307369,0.01841551546000523,Sntb1
ENSMUSG00000021196,6101.73933090211,-1.3714019907959132,0.4494522398973898,-3.051274126721462,0.002278724264398586,0.01849719543192934,Pfkp
ENSMUSG00000020435,620.2039690921638,1.996743113211136,0.6544767477521946,3.050900005338563,0.0022815654540378543,0.018510814061061837,Osbp2
ENSMUSG00000085295,92.57405625723896,-4.399925258267068,1.442559267051278,-3.0500828345589666,0.0022877825818428854,0.01855179453471983,4930430E12Rik
ENSMUSG00000118384,151.8433987601892,10.800034866550858,3.5419580820916865,3.0491707175068963,0.002294740397111901,0.01859873648397878,9030625G05Rik
ENSMUSG00000044674,3019.386308005518,-0.832276368679381,0.27301440654566955,-3.0484705155665797,0.002300094825852829,0.018632641893746697,Fzd1
ENSMUSG00000039316,1331.8286458472307,-1.638110816163538,0.5375827517309691,-3.0471788964377398,0.0023100018434404224,0.018703373704395482,Rftn1
ENSMUSG00000043144,290.1782507472504,8.420600466358849,2.76372303305451,3.0468322497034985,0.0023126673481179043,0.018703961159510885,Aqp6
ENSMUSG00000029596,268.2371511184725,-1.1345774143540597,0.3723636053154861,-3.046961083623588,0.002311676364089919,0.018703961159510885,Sdsl
ENSMUSG00000034120,10080.868482389602,0.53152742466673,0.17445942349019725,3.046710885735537,0.002313601229535979,0.018703961159510885,Srsf2
ENSMUSG00000027162,4950.913109725084,0.4176859693202948,0.137125404038331,3.0460145021963836,0.0023189664987452916,0.0187378146241938,Lin7c
ENSMUSG00000033272,4824.8396243873,-0.31404247769593413,0.1031686932729488,-3.0439706827059054,0.002334778919874125,0.018856006403653466,Slc35a4
ENSMUSG00000041530,5068.852665767113,0.5169109650007103,0.16985973369861862,3.043163637109329,0.0023410499366780524,0.01889705961062801,Ago1
ENSMUSG00000024660,1202.9454147006397,-1.1359153468351015,0.3734609841104428,-3.0415904074712654,0.0023533188219612123,0.018986461692394974,Incenp
ENSMUSG00000021134,40725.04376477719,0.564253342885133,0.18552546864634636,3.0413794235481917,0.002354968657077891,0.018990142592047263,Srsf5
ENSMUSG00000028755,212.37630568438476,3.1356965536252432,1.0310782305939916,3.04118199820668,0.00235651342698958,0.01899297296018451,Cda
ENSMUSG00000035394,284.43511094497643,5.27501239190416,1.7347348534340146,3.0408176681652233,0.002359366591875337,0.019006340494550182,Cfap53
ENSMUSG00000003355,328.1214199718908,3.0553266603439075,1.0052692628169029,3.0393117280662314,0.0023711935956742063,0.019091948434805984,Fkbp11
ENSMUSG00000022805,220.84458213814892,6.7413985663506555,2.2194488082151214,3.037420165492387,0.0023861260141547574,0.019200312158159035,Maats1
ENSMUSG00000044313,134.71688741204164,5.6660108852793085,1.8654753007356288,3.0373014764896547,0.0023870658358792316,0.019200312158159035,Mab21l3
ENSMUSG00000100213,103.39471323943178,1.4471122836859198,0.4766259828143211,3.0361590342624494,0.002396129444352619,0.019263476230242632,Gm28151
ENSMUSG00000030555,1101.659360694812,0.5597045894915649,0.18439227555077362,3.0354014983531483,0.002402156742684031,0.01930217867479946,Ttc23
ENSMUSG00000058740,583.8379172989719,3.494052862299166,1.1513440601286848,3.034759967327784,0.0024072719033384985,0.01933351639682762,Kcnt1
ENSMUSG00000000594,7849.326072534906,-1.053864572610704,0.34732941296562,-3.034193285309297,0.0024117985566892695,0.019360098404100037,Gm2a
ENSMUSG00000023999,116.32839901598209,10.41577905999592,3.4338587172295036,3.0332578937317347,0.002419287507517046,0.01938213134294769,Kif6
ENSMUSG00000061207,1457.5939015208996,0.5085527590976152,0.16765204701738148,3.033382342446976,0.002418289917719319,0.01938213134294769,Stk19
ENSMUSG00000024084,770.1464482419645,-2.1495311022367245,0.7086810454090336,-3.0331432118324355,0.002420207139284119,0.01938213134294769,Qpct
ENSMUSG00000039648,2259.972169554901,1.9203246964393856,0.6330342780631856,3.0335240333505458,0.0024171545716830073,0.01938213134294769,Kyat1
ENSMUSG00000109130,289.55370202834024,-2.8337633991191984,0.934282683169453,-3.0330899310966166,0.0024206345052443156,0.01938213134294769,Gm45187
ENSMUSG00000041737,12116.396292019754,-2.0845284922629643,0.687303963937066,-3.032906256385038,0.0024221082936933588,0.01938417653554393,Tmem45b
ENSMUSG00000085042,120.79793319486912,3.4262960433008702,1.1297637491997827,3.0327544548386625,0.0024233269547044257,0.0193841789086714,Abhd11os
ENSMUSG00000093812,1037.815147665298,-2.7220303897716205,0.8976477896085503,-3.032403601148123,0.002426145751735975,0.019396974326693146,Gm5627
ENSMUSG00000078490,568.8207323812959,2.7218612999960685,0.8976827944462242,3.0320969910926836,0.0024286115473329127,0.01939719363356759,Cfap74
ENSMUSG00000031502,122329.76071461475,-2.13886604605625,0.7053798392670566,-3.032218851447037,0.0024276312569328712,0.01939719363356759,Col4a1
ENSMUSG00000032478,380.6731497115997,1.7451406764057518,0.5758686793964934,3.030449022222649,0.0024419040527545567,0.019477864923568906,Nme6
ENSMUSG00000115762,136.97810147176244,-1.7003003020498837,0.5610577106476426,-3.0305265746854912,0.0024412770252369926,0.019477864923568906,Gm34907
ENSMUSG00000024056,207.41739292467946,-1.910188812352123,0.6303443030564629,-3.030389587230105,0.0024423846965757365,0.019477864923568906,Ndc80
ENSMUSG00000014907,580.4997544544775,0.5369931277119089,0.17722762130861078,3.029962958069779,0.0024458373386156682,0.01949562728325415,Naf1
ENSMUSG00000045658,4791.606377891677,-1.7384129049756432,0.574065265607047,-3.0282495895956245,0.0024597483932022298,0.019596693508186016,Pid1
ENSMUSG00000096592,365.19015917723823,-1.3305599172985034,0.43941084448271767,-3.028054345961494,0.0024613381875627357,0.01959954482688845,Gm15801
ENSMUSG00000054499,1090.2591085178121,0.7596318611895707,0.2509993792205569,3.026429242767453,0.002474607309826356,0.019695348824080704,Dedd2
ENSMUSG00000029381,3589.1888180302144,1.8687755704213382,0.6176193542242062,3.0257723590425916,0.002479989378377389,0.019708606898094037,Shroom3
ENSMUSG00000073007,126.907246353454,10.540940554179008,3.4834663047969685,3.025991823048043,0.002478190046019055,0.019708606898094037,Tent5d
ENSMUSG00000005034,8789.811054578387,0.8590978614057952,0.28392132629901917,3.0258306855787716,0.002479511056611168,0.019708606898094037,Prkacb
ENSMUSG00000001948,100.12887191275861,2.4813447351842117,0.8204677409676993,3.0243050534291505,0.002492050206711221,0.019794567543073155,Spa17
ENSMUSG00000040936,269.2501613645885,2.883276795310182,0.9535341219652811,3.0237793581708496,0.0024963843102725264,0.019809214152835857,Ulk4
ENSMUSG00000046634,196.4752742803147,8.183264056840779,2.706244985103896,3.0238445158824425,0.0024958467422659695,0.019809214152835857,Pkd1l1
ENSMUSG00000034614,1857.4768589287987,2.1052488418908255,0.6963949678082654,3.0230672810812904,0.002502266038952695,0.019845550447007445,Pik3ip1
ENSMUSG00000004565,4587.555685004599,0.7065439990772587,0.23374039069469482,3.0227723885347944,0.0025047055498171556,0.019845550447007445,Pnpla6
ENSMUSG00000041459,12699.128847599286,0.4905353247033958,0.1622758084267973,3.02284936651341,0.0025040685365285043,0.019845550447007445,Tardbp
ENSMUSG00000023075,3809.751858353527,-0.8923793219165297,0.29533846407610387,-3.021547920309419,0.0025148583046724128,0.019916075474035882,Akirin1
ENSMUSG00000069609,557.5454713950244,-2.116134364664637,0.7005036826845027,-3.0208754314539625,0.002520450289796944,0.019944857100262125,Cd300ld4
ENSMUSG00000029633,548.3959133571849,-1.7230681356090767,0.5703994852918124,-3.0208094152251332,0.002520999850950794,0.019944857100262125,Gm5578
ENSMUSG00000022098,5628.7249007384335,-1.2555206994593302,0.4156568144022211,-3.020570470533398,0.0025229898952730803,0.019950680533695184,Bmp1
ENSMUSG00000006611,3833.498859005786,-1.5916324074756538,0.5269755020176584,-3.0203157478510643,0.0025251129284596077,0.01995754927560475,Hfe
ENSMUSG00000090626,556.6670507642413,1.0559505061465704,0.3496611317797089,3.0199253224743123,0.0025283701727552956,0.01997337112638369,Tex9
ENSMUSG00000026032,895.9361526000162,-0.9683446827217395,0.32078947415959136,-3.0186298514270833,0.002539205591616251,0.020049012884672233,Ndufb3
ENSMUSG00000087138,453.61092918103736,1.362775134905902,0.45161482561867383,3.0175606680737648,0.0025481802955862496,0.020108032879059063,Gm15545
ENSMUSG00000035021,2880.48440371544,-1.1656734015986736,0.38631224065478703,-3.0174384317279053,0.0025492081908901404,0.020108032879059063,Baz1a
ENSMUSG00000001249,540.2730463817903,3.174105449511984,1.0519764047211453,3.0172781777870448,0.0025505563536862585,0.02010869751593081,Hpn
ENSMUSG00000015120,9142.050151628502,0.3426046506877765,0.11356865630485674,3.0167183608134764,0.002555271025797627,0.02013589005470047,Ube2i
ENSMUSG00000070305,862.9025465507274,2.7239335927319117,0.9031405233416471,3.016068399470412,0.002560754874470041,0.020160625924579418,Mpzl3
ENSMUSG00000046709,186.17566831276463,6.7136843893692175,2.225988752673977,3.0160459621839415,0.0025609443742033314,0.020160625924579418,Mapk10
ENSMUSG00000022033,144.53964880328792,-1.9489154509621913,0.6464570624045166,-3.0147639561909054,0.0025717932013799806,0.02023601871115504,Pbk
ENSMUSG00000041193,383.3006964138983,5.332721631401584,1.768970051482149,3.0145912458684707,0.0025732579503739347,0.02023753533882813,Pla2g5
ENSMUSG00000040729,567.660824805523,2.5242690948074054,0.8376910738876889,3.0133651575065485,0.002583678304706996,0.020299418186611507,Cep126
ENSMUSG00000058715,1697.6698195820684,-1.7633476812390136,0.5851588392834776,-3.0134513278449644,0.0025829446963395604,0.020299418186611507,Fcer1g
ENSMUSG00000060063,2438.9222936044553,-2.0388928658124987,0.6767681790297608,-3.012690207650615,0.002589431062139327,0.020334574629139533,Alox5ap
ENSMUSG00000025437,5506.910744168731,0.5915954345922535,0.19638814908560345,3.012378482850223,0.0025920919180392986,0.02033613522363249,Usp33
ENSMUSG00000021285,3864.630001369281,1.1519720846843147,0.3824141994418054,3.0123674444249247,0.002592186186896712,0.02033613522363249,Ppp1r13b
ENSMUSG00000086859,679.2780343660227,1.1258050776125008,0.37383996854811313,3.0114625838023787,0.002599924423403988,0.02035669172064835,Snhg20
ENSMUSG00000022146,6784.875765194523,-1.3613847211212806,0.45200058228933254,-3.011909219731574,0.002596102222094563,0.02035669172064835,Osmr
ENSMUSG00000109367,83.17792472118032,2.0974910672073794,0.6964966677663982,3.0114875839016486,0.0025997103427928027,0.02035669172064835,Gm18782
ENSMUSG00000004933,438.6049025431004,-1.8877461085168135,0.62681762563466,-3.011635332694177,0.0025984454707944364,0.02035669172064835,Matk
ENSMUSG00000063354,316.9470498898756,3.013216107703063,1.001040749669695,3.0100833644357716,0.0026117599445635957,0.020399165791854103,Slc39a4
ENSMUSG00000020589,2917.7163703435654,-1.80427975411529,0.599391288943123,-3.0101868135199084,0.0026108705091862383,0.020399165791854103,Fam49a
ENSMUSG00000052371,244.3378374901449,1.5969664696769752,0.5304481537373633,3.0105986012492916,0.002607332781676473,0.020399165791854103,Hoxd3os1
ENSMUSG00000031103,2899.822264269235,-1.6014897709666793,0.5319785272899368,-3.0104406264763424,0.0026086894471596175,0.020399165791854103,Elf4
ENSMUSG00000003555,120.89094127280362,5.257843409610387,1.7467313597300664,3.010104204245188,0.002611580745602514,0.020399165791854103,Cyp17a1
ENSMUSG00000001285,1170.8798167854022,0.521392056248584,0.173255463937702,3.0093830485834636,0.0026177884147354385,0.020436218684220228,Myg1
ENSMUSG00000020829,661.0459433008192,1.3462034545472612,0.4473920499330931,3.009001735164011,0.0026210761893622754,0.020451850011159296,Slc46a1
ENSMUSG00000031253,1751.1067346286552,-1.9063743517162615,0.6337367959013536,-3.00814843645753,0.0026284472126220635,0.020485463525663796,Srpx2
ENSMUSG00000113106,150.37517220343082,6.42085966915663,2.134765702358473,3.007758491745915,0.0026318219639507733,0.020485463525663796,Gm47139
ENSMUSG00000009210,120.93935863441077,4.6013318962723,1.5297561491607234,3.0078858638984705,0.0026307191945393648,0.020485463525663796,Prr29
ENSMUSG00000028656,16955.046239894546,-0.6846319632981489,0.2276018596202304,-3.00802447062825,0.0026295196377448746,0.020485463525663796,Cap1
ENSMUSG00000061099,265.13222789908843,1.6135052723706316,0.5363653528327217,3.0082205419294517,0.0026278236140156223,0.020485463525663796,Gapdhs
ENSMUSG00000060477,7457.686103270316,-1.5109070361406067,0.5025309519507118,-3.006594977434935,0.0026419150781321257,0.02055397011886656,Irak2
ENSMUSG00000030894,13241.402161729942,-0.8212702322943607,0.2732760219859926,-3.005277324830412,0.00265338800711537,0.020633139390618543,Tpp1
ENSMUSG00000106086,42.44924724180648,6.534523537080341,2.1748578826826126,3.004574960557988,0.002659522150414727,0.02067073640112277,Lef1os1
ENSMUSG00000015850,929.3652588820117,-1.0445874174733305,0.34790743526024226,-3.002486614555842,0.002677837493969224,0.020802927016137868,Adamtsl4
ENSMUSG00000085929,174.12314887551273,2.3906409579397447,0.7962624374311034,3.0023279330523422,0.002679233873737297,0.02080361685268931,Gm13421
ENSMUSG00000016637,486.53228496808214,0.750793431421374,0.25011853523890926,3.0017504728477165,0.002684321078926069,0.020832950422299396,Ift27
ENSMUSG00000067924,4096.9109143213855,-1.8673702278696942,0.6221687637684815,-3.00138858877938,0.00268751363787709,0.020847558253839348,Rtl8b
ENSMUSG00000019899,3867.94455251971,-1.2084921428943,0.4027923323365362,-3.000285869107844,0.002697263292408101,0.020912991706731426,Lama2
ENSMUSG00000038844,4472.88889171782,1.3234783152735503,0.4411639831137946,2.999969095238153,0.002700070006398595,0.02092218818005672,Kif16b
ENSMUSG00000028047,1129.0279123874122,-1.1523110646755323,0.3841222238219912,-2.999855236726769,0.0027010794796880266,0.02092218818005672,Thbs3
ENSMUSG00000031133,4680.650412349653,-1.8395742596775027,0.6132567119410951,-2.9996805968170124,0.0027026285130141016,0.020923999825817205,Arhgef6
ENSMUSG00000007038,7522.018065762672,0.8290979970674179,0.27647572286781474,2.998809401662425,0.0027103680326823368,0.020973459665602854,Neu1
ENSMUSG00000018411,833.4082072645142,1.9489833580142042,0.6499503627486298,2.9986649284600513,0.002711653458965749,0.020973459665602854,Mapt
ENSMUSG00000015377,984.3307258455428,1.0422835874642205,0.34764579301783405,2.998119374367783,0.0027165124604499003,0.020990632950829487,Dennd6b
ENSMUSG00000055692,374.6554857570204,1.5076984310240675,0.5028638187590851,2.9982241210843297,0.0027155789125925464,0.020990632950829487,Tmem191c
ENSMUSG00000002055,269.9097540945185,-1.7671463225653579,0.5896680761029245,-2.996849234647915,0.0027278558515822938,0.021067684457442924,Spag5
ENSMUSG00000022443,53868.70284615376,-0.6492544363154852,0.2166559910235671,-2.996706591163969,0.0027291324743425435,0.021067684457442924,Myh9
ENSMUSG00000030600,195.2844941100316,2.295021448385498,0.7660139590427624,2.996056953392124,0.0027349534731213564,0.02110238106564538,Lrfn1
ENSMUSG00000023064,10711.366364865595,-1.9928516220993602,0.6652965354623848,-2.995433638797348,0.0027405492668508996,0.02113010636372053,Sncg
ENSMUSG00000029430,4985.889923330832,-0.5243855382769199,0.17506903139716076,-2.9953072459017687,0.002741685231139236,0.02113010636372053,Ran
ENSMUSG00000034675,1919.842115948043,-1.3125815306706206,0.4382264164206005,-2.9952131626196454,0.0027425310899486417,0.02113010636372053,Dbn1
ENSMUSG00000060568,828.8046721150008,-1.390278918670952,0.46419920295745953,-2.9950049672928047,0.0027444037243619826,0.021134299736011202,Fam78b
ENSMUSG00000061244,3832.323300233431,-0.4649997198071108,0.15531939320154545,-2.993829104159055,0.002755002093699587,0.021195398119323226,Exoc5
ENSMUSG00000028456,4173.5247950011735,1.0273547772471354,0.3431538897813374,2.9938602121100266,0.0027547212286080066,0.021195398119323226,Unc13b
ENSMUSG00000020709,7889.649159074622,-2.476513998314375,0.8274254246907238,-2.9930358971505493,0.002762172583899067,0.021240292803206454,Adap2
ENSMUSG00000031506,706.8135429355289,-2.1230067115542868,0.7097299224285658,-2.991288156894593,0.0027780321334112835,0.02135192813650895,Ptpn7
ENSMUSG00000022253,2070.1110468027528,1.2763907107573622,0.42689675916794395,2.9899283218854835,0.0027904291902557947,0.021436855826639154,Nadk2
ENSMUSG00000006464,903.3176109417112,0.948582783632775,0.31745075652561877,2.988125761660369,0.00280694027030874,0.021553291361299257,Bbs1
ENSMUSG00000036887,12079.109040276591,-1.8836763630191677,0.6305082474560152,-2.987552297086446,0.002812211764690218,0.021583352231655268,C1qa
ENSMUSG00000016528,7660.9433510471345,-0.5182507942467968,0.17352525540696134,-2.986601535501938,0.0028209714328695725,0.02164014247683457,Mapkapk2
ENSMUSG00000020131,272.14132694717733,1.2453767702914382,0.4170505762986559,2.9861528578721015,0.002825113889453288,0.021661475653591236,Pcsk4
ENSMUSG00000021187,917.0485715781947,2.960618112360009,0.9914983241864711,2.9860041516350617,0.0028264880582443523,0.021661572739242605,Tc2n
ENSMUSG00000048621,179.5777648554698,-2.138306773250702,0.7162082106142003,-2.9855937722592567,0.002830283470442344,0.021680216665737936,Gm6377
ENSMUSG00000017631,5552.1455410655535,1.1406754015061535,0.3821427056927425,2.9849461588920154,0.002836282419307398,0.021715713807112947,Abr
ENSMUSG00000042589,727.3920917813294,2.737123365528168,0.9170409655333565,2.984734017783209,0.002838250040204605,0.021720326185500367,Cux2
ENSMUSG00000050621,1314.0306574653412,1.1608379426754611,0.3889724501319785,2.9843705956079623,0.002841623698256039,0.021735688961179608,Rps27rt
ENSMUSG00000021684,601.9208468286666,2.176412228855509,0.7293916332607842,2.983873312510787,0.002846245923697534,0.021750130953903827,Pde8b
ENSMUSG00000022525,164.64326990554994,3.4436657732367175,1.1540737651810378,2.9839217189869274,0.0028457956861422163,0.021750130953903827,Plaat1
ENSMUSG00000041439,4115.111425484164,1.7575485399681567,0.5890605903459103,2.9836464512692706,0.0028483568686830055,0.021755812664784744,Mfsd6
ENSMUSG00000032114,2137.2810684712767,1.617362888023704,0.5422592577514764,2.982637668059805,0.002857760922455146,0.02181716711912734,Slc37a4
ENSMUSG00000033967,117.93316723278686,3.269843762178652,1.0965382351118464,2.981969672808654,0.002864003681674523,0.021854339844336528,Rnf225
ENSMUSG00000023019,28044.704964894976,-1.3990205520804069,0.46921406861424536,-2.981625329803533,0.0028672266049119878,0.0218684445273968,Gpd1
ENSMUSG00000087366,165.07314646587392,2.1246321715402194,0.7126538729462314,2.981296043136104,0.0028703117030600745,0.0218814850003286,Junos
ENSMUSG00000040690,4554.796944580261,-1.0387443778154808,0.34848802350231234,-2.9807175792616256,0.002875738689795553,0.02191235754532914,Col16a1
ENSMUSG00000018008,6495.270910380147,-2.109585928835917,0.70784637388188,-2.9802878232840238,0.0028797766032445157,0.021922127156756097,Cyth4
ENSMUSG00000030798,1929.0554300661513,-1.9209982671662307,0.6445524987021822,-2.980359661989046,0.0028791012590217496,0.021922127156756097,Cd37
ENSMUSG00000049571,396.7679810773628,3.463870989881421,1.1626328610678385,2.9793334644781795,0.0028887621099852874,0.021980012037238605,Cfap46
ENSMUSG00000039202,46614.60408896973,2.9579396590939746,0.9930238772037848,2.9787195726079774,0.002894555560612923,0.022013565472921416,Abhd2
ENSMUSG00000023960,31174.120148582788,2.3990682212265386,0.8054904735887274,2.978394282601374,0.0028976297003721506,0.022026415925905835,Enpp5
ENSMUSG00000025006,32060.665863902774,-1.6826378613137258,0.5650732944644529,-2.9777338228458357,0.002903880517721667,0.02206339018001515,Sorbs1
ENSMUSG00000043088,932.6274449993927,2.4638382142484483,0.8275143355947696,2.977396412688831,0.002907078630703852,0.022077146068972927,Il17re
ENSMUSG00000030788,5570.638688472626,-1.0487274177568557,0.35235512187511897,-2.9763365214499244,0.0029171456393941773,0.022143028207424312,Rnf141
ENSMUSG00000006720,109.84219145567168,2.1485080241264294,0.7219579015845807,2.9759464082473532,0.0029208589976142166,0.022160642180277627,Zfp184
ENSMUSG00000027831,224.8853851726758,5.421839364870729,1.8223533013258741,2.9751856354780424,0.00292811295364843,0.022205089176618932,Veph1
ENSMUSG00000034156,552.6137236522288,2.338357131450993,0.7860987373579069,2.9746353992505528,0.002933369688817569,0.02223435528779777,Tspoap1
ENSMUSG00000076523,44.18383281799411,3.5934137264716264,1.2086865729203013,2.9729905229191043,0.002949135571000569,0.022343212826009075,Igkv15-103
ENSMUSG00000042523,1834.401824827103,1.1036846410478376,0.37125559244480727,2.972843139627363,0.002950551984584626,0.022343304176459494,Dnal1
ENSMUSG00000036913,436.9807104544234,-1.5936454706667862,0.5361551670416647,-2.9723586913467974,0.002955212105056717,0.022367946998787993,Trim67
ENSMUSG00000022665,53966.785878835835,-1.8089120756377899,0.6086815010045664,-2.9718532149447054,0.0029600816631259897,0.022394150860834284,Ccdc80
ENSMUSG00000020961,944.1719875468189,1.3387603860127224,0.45052854677700427,2.9715328708690274,0.0029631715193637904,0.022406872087964786,Ston2
ENSMUSG00000086448,292.94881426458716,2.678777720521066,0.901625897538792,2.971052326506419,0.002967812095005466,0.02243130186771352,9330162012Rik
ENSMUSG00000062995,2638.3473166933195,2.885845857043839,0.9717661531706212,2.969691676982236,0.002980987762969361,0.0225201877060031,Ica1
ENSMUSG00000037443,16150.372069028503,1.9295454834393726,0.6499205179854091,2.9688945494758046,0.0029887314095193335,0.02254657028233883,Cep85
ENSMUSG00000075588,378.68115637956913,1.7601590366520223,0.5928341551687981,2.96905807687624,0.0029871413379219496,0.02254657028233883,Hoxb2
ENSMUSG00000057068,155.5563315263344,4.8295072266698105,1.6266933326534774,2.9689106912314402,0.002988574419540501,0.02254657028233883,Fam47e
ENSMUSG00000038538,4845.600622881338,0.9238508003316116,0.31123444895549274,2.9683436503641163,0.002994093804810547,0.022556195139798577,Ubn2
ENSMUSG00000021130,932.0488303674156,-1.9354711457194471,0.6520411815054112,-2.9683265422758955,0.0029942604736175106,0.022556195139798577,Galnt16
ENSMUSG00000000693,1175.4821556166512,-0.8096773097156944,0.2727648161326936,-2.968408173735302,0.0029934652874485084,0.022556195139798577,Loxl3
ENSMUSG00000045466,820.5491823897045,1.0842330908233309,0.36534701208475445,2.9676801915976982,0.0030005634943019986,0.022561407673681904,Zfp956
ENSMUSG00000040562,12628.521621285297,1.5903430260451223,0.5358504658005057,2.9678858703039714,0.002998556464588459,0.022561407673681904,Gstm2
ENSMUSG00000092009,140.18267947596,-10.436521031288251,3.516530205440229,-2.9678462636670906,0.0029989428541677627,0.022561407673681904,Myh15
ENSMUSG00000034290,11622.997506345475,-0.5879102740037135,0.19810474100897163,-2.967673923447842,0.0030006246786619052,0.022561407673681904,Nek9
ENSMUSG00000006576,1049.8280076609537,0.5959376600232547,0.2008864517306279,2.9665398282924413,0.0030117135037368336,0.022602057473798596,Slc4a3
ENSMUSG00000111083,76.33823901683694,3.230652501419703,1.0889371178603084,2.966794361613578,0.00300922150872926,0.022602057473798596,Gm48274
ENSMUSG00000028576,854.1795498386967,1.0334109326098915,0.3483249491241109,2.9668013595020413,0.003009153022848136,0.022602057473798596,Ift74
ENSMUSG00000029177,603.3399041115042,-1.4157410444379397,0.4772287597549245,-2.966587858546031,0.0030112431220315383,0.022602057473798596,Cenpa
ENSMUSG00000041058,9561.760741376382,-1.0303203090211213,0.3474108015295245,-2.9657117869824208,0.003019833427466535,0.022652310151340203,Wwp1
ENSMUSG00000035354,3601.5656748917177,-0.6981075302301111,0.23555451725064977,-2.9636771070166574,0.003039870761387619,0.022791867961205,Uvrag
ENSMUSG00000032057,49.94630784572516,6.20482678452083,2.093897830472381,2.963290134896901,0.003043695322651838,0.022809793962972558,4833427G06Rik
ENSMUSG00000032621,6692.515201971783,0.9339163900905328,0.31519190022572324,2.9630088508674013,0.003046478090759267,0.022819899446318237,Srek1
ENSMUSG00000118366,119.87844628411248,5.6090855108426005,1.8935048109955948,2.9622768731669464,0.0030537304911807594,0.02286345981867571,9130016M20Rik
ENSMUSG00000021262,3030.26515737649,-1.9946140579036482,0.6739052301942754,-2.959784207830877,0.003078545968910879,0.023038413153984985,Evl
ENSMUSG00000021589,2230.2958514313354,2.464841671527251,0.8330520727379164,2.9588086413689365,0.0030883080888093354,0.02310060258249014,Rhobtb3
ENSMUSG00000089929,345.4168959617914,-2.0719543820195003,0.7003113257175393,-2.9586189826311533,0.0030902092052017926,0.023103960740019042,Bcl2a1b
ENSMUSG00000057069,6733.149773805705,2.960440585099045,1.0008576946748893,2.9579036069265485,0.0030973896528970753,0.023135901116240594,Ero1lb
ENSMUSG00000074228,30.337380689853536,2.435205444311054,0.8232812111275288,2.957926661505983,0.003097158009900287,0.023135901116240594,Gm10645
ENSMUSG00000033526,8430.842351953099,-1.2319538850674496,0.41653949168508386,-2.9575920402736817,0.0031005216970454038,0.02314842806193917,Ppip5k1
ENSMUSG00000116719,130.74229426827495,4.0296476066260185,1.3629309464934083,2.9566043804300013,0.0031104693078280146,0.02319330165343264,Gm29719
ENSMUSG00000028195,8138.959796849226,-1.7746106887453956,0.6001864394043879,-2.9567657185098706,0.003108842340977919,0.02319330165343264,Ccn1
ENSMUSG00000038143,2597.53358100796,1.3617951556271424,0.46060104614400477,2.9565611433747883,0.0031109054511895195,0.02319330165343264,Stox2
ENSMUSG00000032599,4871.313922074215,1.8694587366729674,0.6325380172663524,2.9554883432180583,0.0031217449347732584,0.02325550065612944,Ip6k2
ENSMUSG00000030695,44191.18177760043,-0.6947565187413397,0.23507669371924597,-2.955446189706467,0.003122171552576523,0.02325550065612944,Aldoa
ENSMUSG00000000078,13887.792133601128,-1.2388107781943758,0.41924277904477353,-2.9548768401377177,0.003127938907542513,0.023287556396350672,Klf6
